IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
129.146.175.56,80,0,false,LAX,North America,Los Angeles,179,0.02
138.2.6.248,2087,0,true,NRT,Asia Pacific,Tokyo,133,0.02
138.2.14.77,2096,0,true,NRT,Asia Pacific,Tokyo,114,0.02
158.101.136.221,2087,0,true,NRT,Asia Pacific,Tokyo,173,0.02
138.3.222.50,2087,0,true,NRT,Asia Pacific,Tokyo,82,0.02
151.145.65.108,2083,0,true,NRT,Asia Pacific,Tokyo,123,0.02
140.238.37.162,2053,0,true,NRT,Asia Pacific,Tokyo,133,0.02
138.3.222.50,2083,0,true,NRT,Asia Pacific,Tokyo,127,0.02
150.230.217.29,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.02
132.226.0.181,8443,0,true,NRT,Asia Pacific,Tokyo,130,0.02
138.2.6.248,2096,0,true,NRT,Asia Pacific,Tokyo,159,0.02
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,143,0.02
138.2.14.77,8443,0,true,NRT,Asia Pacific,Tokyo,139,0.02
138.3.216.181,2096,0,true,NRT,Asia Pacific,Tokyo,147,0.02
132.226.0.181,2096,0,true,NRT,Asia Pacific,Tokyo,75,0.02
132.226.0.181,2083,0,true,NRT,Asia Pacific,Tokyo,111,0.02
132.145.123.6,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.02
138.2.6.248,2083,0,true,NRT,Asia Pacific,Tokyo,127,0.02
138.2.14.77,2087,0,true,NRT,Asia Pacific,Tokyo,83,0.02
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,133,0.02
138.2.19.154,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.02
158.101.136.128,2053,0,true,NRT,Asia Pacific,Tokyo,130,0.02
150.230.217.29,2053,0,true,NRT,Asia Pacific,Tokyo,79,0.02
138.2.6.248,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.02
150.230.213.65,8443,0,true,NRT,Asia Pacific,Tokyo,75,0.02
138.3.216.181,2087,0,true,NRT,Asia Pacific,Tokyo,85,0.02
150.230.217.29,2083,0,true,NRT,Asia Pacific,Tokyo,127,0.02
132.226.8.9,2083,0,true,NRT,Asia Pacific,Tokyo,127,0.02
140.238.37.162,8443,0,true,NRT,Asia Pacific,Tokyo,87,0.02
138.2.6.248,8443,0,true,NRT,Asia Pacific,Tokyo,76,0.02
158.101.136.128,2087,0,true,NRT,Asia Pacific,Tokyo,117,0.02
158.101.136.128,8443,0,true,NRT,Asia Pacific,Tokyo,75,0.02
150.230.213.65,2053,0,true,NRT,Asia Pacific,Tokyo,131,0.02
132.145.117.33,2083,0,true,NRT,Asia Pacific,Tokyo,91,0.02
138.2.27.113,2096,0,true,NRT,Asia Pacific,Tokyo,77,0.02
132.145.54.222,80,0,false,LHR,Europe,London,174,0.01
168.138.203.39,80,0,false,NRT,Asia Pacific,Tokyo,128,0.01
168.138.203.39,8443,0,true,NRT,Asia Pacific,Tokyo,79,0.01
168.138.190.109,80,0,false,SIN,Asia Pacific,Singapore,13,0.01
213.35.111.222,80,0,false,SIN,Asia Pacific,Singapore,1,0.01
138.2.229.38,2095,0,false,SJC,North America,San Jose,256,0.01
138.2.230.90,2095,0,false,SJC,North America,San Jose,252,0.01
144.24.163.83,2095,0,false,SIN,Asia Pacific,Singapore,168,0.01
130.162.232.71,2095,0,false,FRA,Europe,Frankfurt,168,0.01
144.24.88.94,80,0,false,ICN,Asia Pacific,Seoul,68,0.01
158.180.52.137,2095,0,false,CDG,Europe,Paris,166,0.01
168.138.203.39,80,0,false,NRT,Asia Pacific,Tokyo,73,0.01
146.235.200.252,80,0,false,SJC,North America,San Jose,201,0.01
152.67.226.55,2095,0,false,SJC,North America,San Jose,579,0.01
158.101.88.132,80,0,false,SIN,Asia Pacific,Singapore,128,0.01
143.47.109.11,8080,0,false,IAD,North America,Ashburn,233,0.01
155.248.206.78,2095,0,false,SJC,North America,San Jose,384,0.01
213.35.122.57,80,0,false,SIN,Asia Pacific,Singapore,33,0.01
192.9.138.102,80,0,false,SJC,North America,San Jose,221,0.01
129.159.34.113,80,0,false,SJC,North America,San Jose,191,0.01
155.248.205.22,80,0,false,SJC,North America,San Jose,511,0.00
132.226.7.29,80,0,false,SIN,Asia Pacific,Singapore,75,0.00
140.83.48.123,80,0,false,KIX,Asia Pacific,Osaka,119,0.00
138.3.214.94,80,0,false,LAX,North America,Los Angeles,124,0.00
168.75.72.123,80,0,false,GRU,South America,São Paulo,347,0.00
138.2.112.229,80,0,false,ICN,Asia Pacific,Seoul,91,0.00
213.35.121.216,80,0,false,SIN,Asia Pacific,Singapore,43,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,189,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,73,0.00
192.9.230.211,80,0,false,SJC,North America,San Jose,184,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,74,0.00
192.18.135.225,80,0,false,SJC,North America,San Jose,342,0.00
131.186.63.78,80,0,false,NRT,Asia Pacific,Tokyo,72,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,67,0.00
158.179.175.40,8080,0,false,ICN,Asia Pacific,Seoul,116,0.00
138.2.116.112,8080,0,false,ICN,Asia Pacific,Seoul,91,0.00
150.230.202.145,80,0,false,HKG,Asia Pacific,Hong Kong,120,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,121,0.00
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,186,0.00
152.67.221.236,80,0,false,ICN,Asia Pacific,Seoul,67,0.00
140.238.84.169,80,0,false,LHR,Europe,London,182,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,166,0.00
140.238.84.169,80,0,false,LHR,Europe,London,184,0.00
152.69.215.14,8080,0,false,SIN,Asia Pacific,Singapore,2,0.00
138.2.108.118,8080,0,false,SIN,Asia Pacific,Singapore,2,0.00
152.69.215.14,2086,2086,false,SIN,Asia Pacific,Singapore,6,0.00
138.2.104.2,80,0,false,SIN,Asia Pacific,Singapore,14,0.00
168.138.163.100,8080,0,false,SIN,Asia Pacific,Singapore,21,0.00
146.56.132.2,80,0,false,NRT,Asia Pacific,Tokyo,69,0.00
146.56.151.2,8443,443,true,ICN,Asia Pacific,Seoul,70,0.00
150.230.108.82,2096,0,true,NRT,Asia Pacific,Tokyo,73,0.00
155.248.177.210,2083,0,true,NRT,Asia Pacific,Tokyo,73,0.00
132.226.10.153,8080,0,false,HKG,Asia Pacific,Hong Kong,73,0.00
158.179.191.14,2053,0,true,NRT,Asia Pacific,Tokyo,73,0.00
141.147.168.39,443,443,true,NRT,Asia Pacific,Tokyo,74,0.00
150.230.108.82,2083,0,true,NRT,Asia Pacific,Tokyo,74,0.00
150.230.107.94,2096,2096,true,NRT,Asia Pacific,Tokyo,75,0.00
158.179.191.14,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.108.135,2083,2083,true,NRT,Asia Pacific,Tokyo,75,0.00
146.56.38.64,80,0,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.68.48,2095,2095,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.68.48,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.69.12,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.69.12,2052,2052,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.109.252,2052,2052,false,NRT,Asia Pacific,Tokyo,75,0.00
158.179.188.175,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.00
158.179.184.144,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.107.94,2082,2082,false,NRT,Asia Pacific,Tokyo,75,0.00
168.138.206.109,2053,2053,true,NRT,Asia Pacific,Tokyo,75,0.00
150.230.107.94,8880,8880,false,NRT,Asia Pacific,Tokyo,76,0.00
158.179.186.251,2087,0,true,NRT,Asia Pacific,Tokyo,76,0.00
158.101.70.155,2086,2086,false,NRT,Asia Pacific,Tokyo,76,0.00
155.248.165.169,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.00
158.101.71.60,443,0,true,LAX,North America,Los Angeles,76,0.00
152.70.102.142,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.00
158.101.148.105,443,443,true,HKG,Asia Pacific,Hong Kong,76,0.00
152.70.106.13,2095,0,false,NRT,Asia Pacific,Tokyo,76,0.00
158.179.178.142,2083,2083,true,NRT,Asia Pacific,Tokyo,76,0.00
193.122.123.249,80,0,false,NRT,Asia Pacific,Tokyo,77,0.00
158.101.68.48,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
155.248.169.25,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.107.94,2086,2086,false,NRT,Asia Pacific,Tokyo,77,0.00
141.147.169.131,2083,2083,true,NRT,Asia Pacific,Tokyo,77,0.00
168.138.198.53,2083,2083,true,NRT,Asia Pacific,Tokyo,77,0.00
158.179.178.142,2086,2086,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.98.39,2096,0,true,NRT,Asia Pacific,Tokyo,77,0.00
150.230.108.82,2053,0,true,NRT,Asia Pacific,Tokyo,78,0.00
158.101.69.12,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.00
150.230.107.94,2053,2053,true,NRT,Asia Pacific,Tokyo,78,0.00
158.179.184.144,2087,0,true,NRT,Asia Pacific,Tokyo,78,0.00
158.101.69.12,2086,2086,false,NRT,Asia Pacific,Tokyo,78,0.00
150.230.109.252,2095,2095,false,NRT,Asia Pacific,Tokyo,78,0.00
158.179.191.14,2096,0,true,NRT,Asia Pacific,Tokyo,78,0.00
150.230.98.39,8443,8443,true,NRT,Asia Pacific,Tokyo,78,0.00
152.70.107.26,2086,0,false,NRT,Asia Pacific,Tokyo,78,0.00
141.147.167.44,8443,8443,true,NRT,Asia Pacific,Tokyo,78,0.00
150.230.107.94,2052,2052,false,NRT,Asia Pacific,Tokyo,79,0.00
150.230.105.183,2096,0,true,NRT,Asia Pacific,Tokyo,79,0.00
141.147.166.189,2087,2087,true,NRT,Asia Pacific,Tokyo,79,0.00
158.179.188.175,8880,0,false,NRT,Asia Pacific,Tokyo,79,0.00
168.138.203.39,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.00
144.24.83.39,443,443,true,ICN,Asia Pacific,Seoul,79,0.00
150.230.61.252,80,0,false,KIX,Asia Pacific,Osaka,79,0.00
150.230.105.183,2052,0,false,NRT,Asia Pacific,Tokyo,80,0.00
158.179.178.145,2096,0,true,NRT,Asia Pacific,Tokyo,80,0.00
146.56.151.87,2087,2096,true,ICN,Asia Pacific,Seoul,80,0.00
152.70.106.13,2052,2052,false,NRT,Asia Pacific,Tokyo,81,0.00
150.230.98.39,80,80,false,NRT,Asia Pacific,Tokyo,81,0.00
150.230.105.183,8443,0,true,NRT,Asia Pacific,Tokyo,82,0.00
150.230.105.183,2087,0,true,NRT,Asia Pacific,Tokyo,83,0.00
141.147.169.195,8443,8443,true,NRT,Asia Pacific,Tokyo,84,0.00
155.248.178.235,8880,8880,false,NRT,Asia Pacific,Tokyo,85,0.00
141.147.164.123,2053,2053,true,NRT,Asia Pacific,Tokyo,85,0.00
158.101.143.49,2096,2096,true,NRT,Asia Pacific,Tokyo,86,0.00
155.248.186.182,2083,0,true,NRT,Asia Pacific,Tokyo,87,0.00
155.248.163.133,2083,2083,true,NRT,Asia Pacific,Tokyo,88,0.00
155.248.162.233,8080,0,false,NRT,Asia Pacific,Tokyo,90,0.00
168.138.177.109,443,0,true,SIN,Asia Pacific,Singapore,90,0.00
155.248.166.39,2083,0,true,NRT,Asia Pacific,Tokyo,90,0.00
155.248.178.235,2053,0,true,NRT,Asia Pacific,Tokyo,90,0.00
150.230.252.145,80,0,false,ICN,Asia Pacific,Seoul,91,0.00
138.2.120.207,80,0,false,ICN,Asia Pacific,Seoul,91,0.00
155.248.160.116,8880,0,false,NRT,Asia Pacific,Tokyo,92,0.00
155.248.160.116,2083,0,true,NRT,Asia Pacific,Tokyo,92,0.00
140.238.49.199,443,443,true,HKG,Asia Pacific,Hong Kong,95,0.00
155.248.177.210,2096,0,true,NRT,Asia Pacific,Tokyo,96,0.00
193.122.114.77,80,0,false,HKG,Asia Pacific,Hong Kong,105,0.00
155.248.169.25,8080,0,false,NRT,Asia Pacific,Tokyo,114,0.00
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,119,0.00
132.145.81.117,443,0,true,ICN,Asia Pacific,Seoul,120,0.00
140.238.8.180,8080,0,false,ICN,Asia Pacific,Seoul,120,0.00
132.145.91.117,80,0,false,ICN,Asia Pacific,Seoul,120,0.00
150.230.108.82,2052,0,false,NRT,Asia Pacific,Tokyo,121,0.00
168.138.205.195,2053,2053,true,NRT,Asia Pacific,Tokyo,121,0.00
146.56.162.25,443,443,true,ICN,Asia Pacific,Seoul,121,0.00
168.138.44.120,443,0,true,HKG,Asia Pacific,Hong Kong,121,0.00
152.70.111.251,2052,0,false,NRT,Asia Pacific,Tokyo,121,0.00
158.179.180.233,2052,0,false,NRT,Asia Pacific,Tokyo,121,0.00
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,121,0.00
158.179.191.14,8080,0,false,NRT,Asia Pacific,Tokyo,121,0.00
150.230.98.39,2086,2086,false,NRT,Asia Pacific,Tokyo,121,0.00
158.179.190.253,2053,0,true,NRT,Asia Pacific,Tokyo,121,0.00
158.179.186.138,8443,0,true,NRT,Asia Pacific,Tokyo,121,0.00
146.56.130.73,80,0,false,LAX,North America,Los Angeles,121,0.00
152.70.102.142,80,0,false,NRT,Asia Pacific,Tokyo,122,0.00
150.230.105.183,2053,0,true,NRT,Asia Pacific,Tokyo,122,0.00
158.179.184.144,2096,0,true,NRT,Asia Pacific,Tokyo,122,0.00
155.248.186.182,2052,0,false,NRT,Asia Pacific,Tokyo,123,0.00
139.185.41.192,80,0,false,CDG,Europe,Paris,123,0.00
158.101.69.12,80,80,false,NRT,Asia Pacific,Tokyo,123,0.00
155.248.169.25,2053,0,true,NRT,Asia Pacific,Tokyo,123,0.00
158.101.68.48,8080,8080,false,NRT,Asia Pacific,Tokyo,123,0.00
150.230.109.252,8880,8880,false,NRT,Asia Pacific,Tokyo,124,0.00
146.56.161.229,443,443,true,HKG,Asia Pacific,Hong Kong,124,0.00
138.3.223.9,80,0,false,NRT,Asia Pacific,Tokyo,124,0.00
152.70.106.13,8080,0,false,NRT,Asia Pacific,Tokyo,125,0.00
168.138.206.109,2096,2096,true,NRT,Asia Pacific,Tokyo,125,0.00
158.179.184.144,8443,0,true,NRT,Asia Pacific,Tokyo,125,0.00
152.70.106.21,8080,8080,false,NRT,Asia Pacific,Tokyo,125,0.00
150.230.108.82,80,0,false,NRT,Asia Pacific,Tokyo,125,0.00
150.230.105.183,8080,0,false,NRT,Asia Pacific,Tokyo,126,0.00
140.238.52.86,443,443,true,LAX,North America,Los Angeles,127,0.00
146.56.46.84,443,0,true,ICN,Asia Pacific,Seoul,127,0.00
158.179.186.170,2087,0,true,NRT,Asia Pacific,Tokyo,127,0.00
168.138.206.109,8080,8080,false,NRT,Asia Pacific,Tokyo,127,0.00
155.248.174.71,2082,2082,false,NRT,Asia Pacific,Tokyo,127,0.00
158.179.178.145,8880,0,false,NRT,Asia Pacific,Tokyo,127,0.00
141.147.164.123,2087,2087,true,NRT,Asia Pacific,Tokyo,128,0.00
168.138.200.159,2087,2087,true,NRT,Asia Pacific,Tokyo,128,0.00
150.230.105.183,2086,0,false,NRT,Asia Pacific,Tokyo,129,0.00
168.138.207.64,8443,8443,true,NRT,Asia Pacific,Tokyo,129,0.00
155.248.169.71,2053,0,true,NRT,Asia Pacific,Tokyo,129,0.00
158.179.178.142,2052,0,false,NRT,Asia Pacific,Tokyo,130,0.00
150.230.109.252,2082,2082,false,NRT,Asia Pacific,Tokyo,130,0.00
152.70.102.124,8080,0,false,HKG,Asia Pacific,Hong Kong,133,0.00
158.179.180.233,80,0,false,NRT,Asia Pacific,Tokyo,133,0.00
155.248.177.90,2082,0,false,NRT,Asia Pacific,Tokyo,133,0.00
150.230.63.93,443,443,true,KIX,Asia Pacific,Osaka,134,0.00
158.101.68.100,80,80,false,HKG,Asia Pacific,Hong Kong,138,0.00
168.138.200.155,2083,2083,true,HKG,Asia Pacific,Hong Kong,138,0.00
158.101.70.155,2053,0,true,HKG,Asia Pacific,Hong Kong,138,0.00
152.70.107.26,2052,0,false,HKG,Asia Pacific,Hong Kong,139,0.00
155.248.167.70,2095,2095,false,HKG,Asia Pacific,Hong Kong,139,0.00
158.101.65.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.107.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.104.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,0.00
152.70.103.145,8880,0,false,HKG,Asia Pacific,Hong Kong,140,0.00
158.101.65.24,80,80,false,HKG,Asia Pacific,Hong Kong,140,0.00
141.147.168.13,2053,0,true,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.106.21,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,0.00
152.70.102.124,2086,0,false,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.104.197,2087,0,true,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.99.173,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.104.197,2053,0,true,HKG,Asia Pacific,Hong Kong,140,0.00
155.248.176.98,2086,0,false,HKG,Asia Pacific,Hong Kong,140,0.00
158.101.65.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,0.00
158.101.81.4,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,0.00
158.101.68.100,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,0.00
158.101.69.144,8443,0,true,HKG,Asia Pacific,Hong Kong,140,0.00
158.101.69.144,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.108.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,0.00
150.230.109.138,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,0.00
155.248.166.141,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,0.00
158.179.176.239,8880,0,false,HKG,Asia Pacific,Hong Kong,142,0.00
152.70.103.145,80,0,false,HKG,Asia Pacific,Hong Kong,142,0.00
168.138.200.159,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,0.00
141.147.168.13,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,0.00
150.230.105.179,2087,0,true,HKG,Asia Pacific,Hong Kong,142,0.00
158.179.176.239,8080,0,false,HKG,Asia Pacific,Hong Kong,142,0.00
158.101.69.144,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,0.00
150.230.104.197,8443,0,true,HKG,Asia Pacific,Hong Kong,142,0.00
168.138.205.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,142,0.00
150.230.108.135,8080,8080,false,HKG,Asia Pacific,Hong Kong,142,0.00
158.179.186.234,8080,0,false,HKG,Asia Pacific,Hong Kong,143,0.00
150.230.107.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,0.00
158.101.68.100,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,0.00
155.248.187.37,8443,0,true,HKG,Asia Pacific,Hong Kong,143,0.00
155.248.179.132,2087,0,true,HKG,Asia Pacific,Hong Kong,143,0.00
150.230.108.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,144,0.00
150.230.101.125,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,0.00
150.230.97.239,2087,2087,true,SIN,Asia Pacific,Singapore,145,0.00
150.230.105.228,2053,2053,true,HKG,Asia Pacific,Hong Kong,145,0.00
158.179.182.19,8443,0,true,HKG,Asia Pacific,Hong Kong,146,0.00
150.230.97.239,2053,2053,true,HKG,Asia Pacific,Hong Kong,146,0.00
152.70.106.185,2096,0,true,SIN,Asia Pacific,Singapore,146,0.00
150.230.109.138,2083,0,true,HKG,Asia Pacific,Hong Kong,146,0.00
158.101.65.24,2086,0,false,SIN,Asia Pacific,Singapore,148,0.00
158.101.68.100,2082,2082,false,SIN,Asia Pacific,Singapore,148,0.00
155.248.162.160,2096,2096,true,SIN,Asia Pacific,Singapore,150,0.00
158.179.25.28,443,0,true,MEL,Oceania,Melbourne,151,0.00
150.230.101.125,2086,2086,false,SIN,Asia Pacific,Singapore,151,0.00
158.179.182.19,2096,0,true,HKG,Asia Pacific,Hong Kong,151,0.00
155.248.168.251,2052,0,false,SIN,Asia Pacific,Singapore,152,0.00
155.248.166.141,2086,2086,false,SIN,Asia Pacific,Singapore,152,0.00
155.248.160.83,80,0,false,SIN,Asia Pacific,Singapore,154,0.00
150.230.97.239,2082,2082,false,SIN,Asia Pacific,Singapore,155,0.00
150.230.101.13,2087,0,true,SIN,Asia Pacific,Singapore,156,0.00
150.230.105.53,8880,8880,false,SIN,Asia Pacific,Singapore,156,0.00
168.138.206.68,2053,2053,true,SIN,Asia Pacific,Singapore,156,0.00
168.138.201.0,443,443,true,LAX,North America,Los Angeles,156,0.00
158.101.70.155,8443,8443,true,SIN,Asia Pacific,Singapore,157,0.00
150.230.101.13,8080,8080,false,SIN,Asia Pacific,Singapore,157,0.00
168.138.206.68,2096,2096,true,SIN,Asia Pacific,Singapore,158,0.00
155.248.187.37,80,0,false,SIN,Asia Pacific,Singapore,158,0.00
158.101.65.24,2052,2052,false,SIN,Asia Pacific,Singapore,158,0.00
150.230.99.173,8443,8443,true,SIN,Asia Pacific,Singapore,159,0.00
130.162.172.93,443,443,true,FRA,Europe,Frankfurt,159,0.00
141.147.103.89,443,443,true,FRA,Europe,Frankfurt,160,0.00
150.230.122.76,443,0,true,LHR,Europe,London,160,0.00
168.138.207.64,2096,2096,true,SIN,Asia Pacific,Singapore,162,0.00
158.179.182.19,2087,0,true,SIN,Asia Pacific,Singapore,163,0.00
158.178.150.142,80,0,false,AMS,Europe,Amsterdam,164,0.00
141.144.242.148,443,443,true,FRA,Europe,Frankfurt,164,0.00
141.144.254.62,443,443,true,FRA,Europe,Frankfurt,165,0.00
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,166,0.00
141.147.61.116,2053,0,true,FRA,Europe,Frankfurt,166,0.00
141.147.166.189,2096,2096,true,SIN,Asia Pacific,Singapore,171,0.00
152.70.103.145,2052,2052,false,SIN,Asia Pacific,Singapore,172,0.00
193.123.81.105,443,443,true,CDG,Europe,Paris,172,0.00
130.162.179.63,443,443,true,FRA,Europe,Frankfurt,174,0.00
150.230.148.89,443,443,true,FRA,Europe,Frankfurt,174,0.00
130.162.245.56,443,0,true,FRA,Europe,Frankfurt,174,0.00
141.147.113.46,443,443,true,FRA,Europe,Frankfurt,175,0.00
130.162.178.90,443,443,true,FRA,Europe,Frankfurt,176,0.00
129.146.243.241,443,0,true,LAX,North America,Los Angeles,180,0.00
158.101.70.155,8880,8880,false,LAX,North America,Los Angeles,180,0.00
150.230.99.173,8880,8880,false,LAX,North America,Los Angeles,180,0.00
150.230.109.138,8080,8080,false,SIN,Asia Pacific,Singapore,181,0.00
158.101.69.144,2095,2095,false,LAX,North America,Los Angeles,183,0.00
150.230.101.125,8080,8080,false,LAX,North America,Los Angeles,183,0.00
150.230.104.197,8080,8080,false,LAX,North America,Los Angeles,183,0.00
158.101.10.105,443,0,true,LAX,North America,Los Angeles,184,0.00
150.230.101.13,2095,2095,false,HKG,Asia Pacific,Hong Kong,184,0.00
150.230.104.197,2095,2095,false,LAX,North America,Los Angeles,184,0.00
130.162.166.168,443,443,true,FRA,Europe,Frankfurt,185,0.00
155.248.185.38,2095,0,false,LAX,North America,Los Angeles,186,0.00
158.101.70.155,2082,2082,false,HKG,Asia Pacific,Hong Kong,186,0.00
158.101.69.144,80,80,false,LAX,North America,Los Angeles,187,0.00
158.101.70.155,2095,2095,false,HKG,Asia Pacific,Hong Kong,187,0.00
158.179.206.143,443,0,true,ARN,Europe,Stockholm,187,0.00
158.179.188.159,8443,0,true,LAX,North America,Los Angeles,187,0.00
150.230.101.125,2082,2082,false,HKG,Asia Pacific,Hong Kong,187,0.00
130.162.191.195,443,443,true,SIN,Asia Pacific,Singapore,187,0.00
150.230.101.13,2096,0,true,HKG,Asia Pacific,Hong Kong,188,0.00
141.145.199.188,443,443,true,CDG,Europe,Paris,188,0.00
150.230.106.21,2096,2096,true,HKG,Asia Pacific,Hong Kong,188,0.00
158.101.68.100,2052,2052,false,HKG,Asia Pacific,Hong Kong,188,0.00
141.144.243.82,443,443,true,FRA,Europe,Frankfurt,188,0.00
150.230.101.125,2053,0,true,LAX,North America,Los Angeles,188,0.00
130.162.176.212,443,443,true,FRA,Europe,Frankfurt,188,0.00
150.230.101.125,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,0.00
152.70.106.195,80,0,false,LAX,North America,Los Angeles,189,0.00
152.70.166.114,443,0,true,FRA,Europe,Frankfurt,189,0.00
155.248.166.141,2052,0,false,HKG,Asia Pacific,Hong Kong,189,0.00
150.230.104.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,189,0.00
141.147.168.159,2083,2083,true,LAX,North America,Los Angeles,190,0.00
152.70.104.69,8880,0,false,HKG,Asia Pacific,Hong Kong,190,0.00
158.101.68.100,2095,2095,false,LAX,North America,Los Angeles,192,0.00
150.230.106.21,2082,2082,false,HKG,Asia Pacific,Hong Kong,192,0.00
141.147.160.86,2053,2053,true,HKG,Asia Pacific,Hong Kong,192,0.00
141.147.168.13,2083,2083,true,LAX,North America,Los Angeles,192,0.00
158.179.182.19,80,0,false,HKG,Asia Pacific,Hong Kong,192,0.00
158.179.188.7,2083,0,true,HKG,Asia Pacific,Hong Kong,192,0.00
155.248.176.98,2083,2083,true,HKG,Asia Pacific,Hong Kong,193,0.00
168.138.197.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,193,0.00
150.230.105.228,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,0.00
150.230.101.125,2087,2087,true,HKG,Asia Pacific,Hong Kong,193,0.00
158.101.70.155,80,80,false,SIN,Asia Pacific,Singapore,193,0.00
158.179.188.159,2087,2087,true,HKG,Asia Pacific,Hong Kong,194,0.00
143.47.183.119,443,0,true,FRA,Europe,Frankfurt,194,0.00
158.101.70.155,2052,2052,false,HKG,Asia Pacific,Hong Kong,194,0.00
155.248.160.83,2053,0,true,LAX,North America,Los Angeles,194,0.00
158.101.68.100,8080,8080,false,SIN,Asia Pacific,Singapore,195,0.00
158.101.213.105,443,0,true,FRA,Europe,Frankfurt,195,0.00
150.230.99.173,2096,0,true,SIN,Asia Pacific,Singapore,195,0.00
168.138.206.68,2087,2087,true,SIN,Asia Pacific,Singapore,195,0.00
150.230.107.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,196,0.00
150.230.109.138,8443,8443,true,HKG,Asia Pacific,Hong Kong,196,0.00
158.179.183.2,2082,0,false,HKG,Asia Pacific,Hong Kong,196,0.00
158.101.69.144,2052,2052,false,HKG,Asia Pacific,Hong Kong,197,0.00
158.101.70.155,8080,8080,false,HKG,Asia Pacific,Hong Kong,198,0.00
168.138.206.236,80,80,false,HKG,Asia Pacific,Hong Kong,198,0.00
150.230.105.53,8080,8080,false,SIN,Asia Pacific,Singapore,200,0.00
155.248.181.4,2086,0,false,SIN,Asia Pacific,Singapore,200,0.00
158.101.69.144,8080,8080,false,SIN,Asia Pacific,Singapore,201,0.00
150.230.105.53,80,80,false,SIN,Asia Pacific,Singapore,201,0.00
158.101.65.24,2082,2082,false,SIN,Asia Pacific,Singapore,201,0.00
152.70.104.69,2082,0,false,HKG,Asia Pacific,Hong Kong,202,0.00
129.146.84.236,443,443,true,LAX,North America,Los Angeles,202,0.00
